EmployeeID,Age,Gender,MaritalStatus,Department,DistanceFromHome,Education,EducationField,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TotalWorkingYears,ManagerChangesLast2Yrs,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TrainingTimesLastYear,Attrition
E100158,56,Male,Divorced,Research & Development,4,3,Human Resources,Laboratory Technician,5,0,0,0,0,9,8,0,18714,25,0,Yes,Travel_Rarely,1,3,2,2,2,3,2,No
E100159,50,Female,Married,Research & Development,4,1,Medical,Manufacturing Director,1,0,0,0,0,2,11,0,7231,23,3,No,Travel_Rarely,3,2,1,3,3,3,6,No
E100160,18,Female,Divorced,Sales,4,3,Medical,Sales Representative,2,0,0,0,0,2,3,1,9210,18,3,No,Travel_Rarely,2,4,2,4,2,3,3,No
E100161,44,Female,Married,Research & Development,20,3,Life Sciences,Manager,4,7,6,1,2,7,13,0,15335,14,0,No,Travel_Rarely,1,4,2,4,3,3,4,No
E100162,30,Female,Single,Research & Development,21,1,Technical Degree,Research Scientist,1,8,5,4,3,7,8,3,5941,20,3,No,Travel_Frequently,1,2,4,2,1,3,3,No
E100163,58,Male,Married,Research & Development,18,3,Life Sciences,Manager,5,0,0,0,0,5,10,1,17473,18,0,No,Travel_Rarely,2,2,1,3,2,3,0,No
E100164,20,Female,Married,Research & Development,18,4,Technical Degree,Manager,5,6,1,0,4,3,16,1,22643,18,2,Yes,Non-Travel,1,2,4,2,4,3,1,No
E100165,56,Male,Single,Sales,16,4,Life Sciences,Sales Executive,4,2,0,0,1,0,3,0,13459,18,2,No,Non-Travel,4,2,2,3,4,3,6,No
E100166,23,Female,Married,Human Resources,9,4,Technical Degree,Manager,1,1,0,0,0,3,7,0,7475,18,2,No,Travel_Rarely,4,2,1,3,1,3,3,No
E100167,25,Male,Married,Sales,18,5,Life Sciences,Sales Executive,3,4,3,0,1,7,18,0,12970,18,2,No,Non-Travel,1,4,4,4,3,3,1,No
E100168,44,Female,Single,Research & Development,22,3,Technical Degree,Research Scientist,4,0,0,0,0,5,1,1,13617,22,2,No,Travel_Rarely,3,4,1,4,3,3,3,No
E100169,26,Male,Married,Human Resources,2,1,Other,Human Resources,5,7,6,3,6,1,12,1,20400,19,3,Yes,Travel_Rarely,1,4,2,3,2,3,1,No
E100170,54,Female,Married,Sales,21,1,Life Sciences,Sales Executive,2,0,0,0,0,2,12,0,9037,12,3,No,Travel_Rarely,3,1,1,4,2,3,3,No
E100171,50,Male,Married,Research & Development,4,5,Medical,Manufacturing Director,1,15,5,5,6,6,24,3,8843,19,3,No,Travel_Rarely,2,4,1,3,4,3,5,Yes
E100172,59,Female,Single,Sales,12,1,Human Resources,Sales Representative,3,0,0,0,0,3,11,0,14831,18,1,No,Non-Travel,4,3,1,1,4,3,5,No
E100173,41,Male,Single,Research & Development,7,4,Other,Healthcare Representative,2,4,3,1,1,3,12,0,8937,21,1,Yes,Travel_Rarely,4,3,2,2,3,3,5,No
E100174,32,Male,Married,Research & Development,15,3,Other,Manager,1,11,9,2,7,4,21,0,8959,20,0,No,Travel_Rarely,2,2,2,4,4,3,6,No
E100175,49,Male,Divorced,Research & Development,7,1,Life Sciences,Laboratory Technician,4,0,0,0,0,7,4,0,15280,11,1,Yes,Travel_Rarely,2,4,1,2,3,3,2,Yes
E100176,49,Male,Single,Human Resources,29,1,Human Resources,Human Resources,4,3,1,1,1,6,12,1,15029,24,2,No,Travel_Rarely,4,2,4,4,1,3,6,No
E100177,41,Female,Married,Research & Development,22,2,Medical,Research Scientist,1,2,1,0,1,8,8,0,6012,15,2,No,Travel_Frequently,2,2,4,2,1,3,6,No
E100178,58,Male,Single,Research & Development,26,2,Other,Healthcare Representative,3,4,1,2,2,4,16,0,15781,21,2,No,Travel_Frequently,1,3,2,2,4,3,0,Yes
E100179,29,Female,Married,Research & Development,21,2,Medical,Laboratory Technician,1,1,0,0,0,0,1,1,5140,12,0,No,Travel_Rarely,1,3,3,4,2,3,3,No
E100180,56,Male,Divorced,Human Resources,17,3,Technical Degree,Manager,2,0,0,0,0,3,7,0,10811,20,0,No,Travel_Rarely,3,2,4,4,4,3,2,No
E100181,19,Male,Married,Sales,16,4,Human Resources,Sales Representative,2,4,2,0,2,5,12,0,10477,15,0,Yes,Travel_Rarely,3,3,1,4,4,4,6,No
E100182,20,Female,Single,Human Resources,28,4,Marketing,Human Resources,4,2,0,0,1,5,16,0,14838,23,0,No,Travel_Frequently,3,2,3,4,4,4,6,No
E100183,54,Female,Married,Sales,19,4,Technical Degree,Sales Executive,1,4,2,1,1,8,16,3,7538,25,3,No,Travel_Rarely,1,2,2,3,2,3,4,No
E100184,34,Male,Single,Research & Development,9,3,Human Resources,Manager,4,1,0,0,0,9,5,0,17414,18,0,No,Non-Travel,4,2,4,4,4,3,3,No
E100185,19,Male,Married,Sales,14,3,Life Sciences,Manager,3,2,1,0,1,4,7,3,13818,19,0,Yes,Travel_Frequently,3,1,3,4,2,4,1,Yes
E100186,19,Female,Married,Sales,17,2,Life Sciences,Manager,2,4,3,2,2,4,16,0,10783,19,1,No,Travel_Rarely,1,3,2,4,4,3,0,Yes
E100187,45,Male,Single,Research & Development,5,1,Medical,Manager,5,4,2,0,1,5,14,2,22359,11,3,No,Travel_Rarely,4,3,2,1,2,4,2,No
E100188,40,Female,Single,Research & Development,2,5,Other,Laboratory Technician,5,2,1,0,1,5,9,0,17350,17,2,No,Travel_Rarely,2,4,1,2,2,3,2,Yes
E100189,54,Female,Married,Research & Development,20,5,Marketing,Manufacturing Director,1,1,0,0,0,2,4,0,6940,22,1,No,Non-Travel,1,3,4,4,2,3,0,No
E100190,49,Female,Divorced,Sales,16,1,Life Sciences,Manager,1,1,0,0,0,5,2,0,6557,21,0,No,Travel_Frequently,2,4,3,4,2,4,3,No
E100191,50,Male,Divorced,Research & Development,14,2,Human Resources,Manager,5,0,0,0,0,7,14,0,21440,18,2,No,Travel_Rarely,3,2,1,2,2,3,1,No
E100192,18,Female,Single,Human Resources,14,1,Other,Human Resources,1,1,0,0,0,5,10,0,7558,20,2,Yes,Travel_Rarely,4,1,4,2,1,3,4,Yes
E100193,36,Male,Married,Research & Development,27,1,Other,Laboratory Technician,2,1,0,0,0,4,8,1,9989,13,2,No,Travel_Rarely,1,2,3,3,3,3,3,No
E100194,19,Male,Married,Sales,1,5,Human Resources,Sales Executive,3,5,2,2,3,2,6,0,13493,23,1,No,Travel_Rarely,3,2,2,2,3,4,0,No
E100195,43,Male,Married,Research & Development,3,2,Other,Research Scientist,3,4,3,0,0,0,8,0,13297,16,3,No,Travel_Rarely,3,2,2,2,2,3,3,No
E100196,49,Male,Married,Sales,26,3,Life Sciences,Sales Representative,4,2,0,0,1,4,16,0,16473,21,3,No,Travel_Rarely,4,4,4,1,3,4,6,No
E100197,23,Female,Divorced,Research & Development,7,5,Human Resources,Laboratory Technician,2,1,0,0,0,5,13,1,10676,13,2,No,Travel_Rarely,2,1,1,3,2,3,3,No
E100198,49,Female,Divorced,Research & Development,26,3,Human Resources,Healthcare Representative,1,1,0,0,0,5,6,0,5952,19,0,No,Travel_Rarely,3,2,3,1,4,4,0,No
E100199,21,Female,Married,Research & Development,15,2,Medical,Healthcare Representative,1,3,2,0,0,5,7,2,6422,23,3,No,Travel_Rarely,4,4,3,2,1,3,0,No
E100200,28,Male,Married,Research & Development,19,1,Marketing,Laboratory Technician,4,12,9,6,4,2,17,1,16199,13,3,No,Travel_Rarely,4,2,2,4,4,3,4,No
E100201,34,Male,Divorced,Research & Development,20,4,Medical,Healthcare Representative,4,5,1,2,3,3,10,1,14633,12,0,Yes,Travel_Rarely,1,1,4,3,4,3,0,No
E100202,55,Male,Single,Research & Development,2,4,Marketing,Laboratory Technician,1,6,4,0,3,2,8,1,6304,19,1,No,Travel_Rarely,3,2,1,2,2,3,0,No
E100203,41,Female,Married,Research & Development,19,2,Human Resources,Research Scientist,1,8,3,0,6,1,18,0,8689,25,1,Yes,Travel_Rarely,2,2,2,2,4,4,0,No
E100204,22,Male,Married,Research & Development,9,4,Other,Laboratory Technician,2,2,1,0,0,7,12,0,9971,21,0,Yes,Travel_Rarely,2,3,2,4,1,3,6,Yes
E100205,51,Female,Married,Research & Development,19,3,Marketing,Manager,4,0,0,0,0,6,2,0,16696,23,1,No,Travel_Rarely,3,4,1,4,4,3,6,No
E100206,23,Male,Single,Research & Development,27,4,Human Resources,Manager,2,4,3,1,1,7,12,1,9332,24,2,No,Travel_Rarely,2,1,3,4,1,3,6,Yes
E100207,39,Male,Single,Research & Development,5,2,Human Resources,Manufacturing Director,1,1,0,0,0,5,3,0,5922,18,3,No,Travel_Rarely,4,4,3,3,1,3,2,No
E100208,28,Female,Divorced,Human Resources,18,2,Medical,Manager,5,4,1,1,2,6,6,0,16999,18,1,No,Travel_Rarely,4,3,4,1,2,3,0,No
E100209,33,Male,Single,Research & Development,16,3,Medical,Healthcare Representative,5,6,1,2,1,0,16,0,18206,12,2,Yes,Travel_Rarely,3,2,2,3,1,3,0,No
E100210,50,Female,Married,Research & Development,4,4,Other,Laboratory Technician,1,7,3,0,4,9,20,2,8385,16,2,Yes,Travel_Rarely,2,1,4,4,4,3,0,No
E100211,26,Female,Single,Sales,12,4,Technical Degree,Sales Representative,4,1,0,0,0,4,2,2,16041,23,2,Yes,Travel_Rarely,4,1,3,3,2,3,4,No
E100212,23,Male,Single,Research & Development,29,1,Life Sciences,Healthcare Representative,5,3,2,0,1,3,9,0,17896,23,2,No,Travel_Rarely,3,4,1,4,1,3,6,No
E100213,33,Male,Single,Research & Development,7,5,Technical Degree,Manager,4,4,1,0,2,9,13,2,16730,15,2,Yes,Travel_Frequently,4,2,3,1,1,4,3,No
E100214,46,Male,Single,Sales,14,2,Technical Degree,Sales Executive,5,8,6,2,1,2,17,4,22778,24,0,No,Travel_Frequently,3,3,3,3,3,3,6,No
E100215,20,Female,Divorced,Sales,23,1,Other,Sales Representative,4,7,1,4,6,1,10,0,14887,22,3,No,Travel_Rarely,1,2,2,1,2,3,0,No
E100216,37,Male,Single,Research & Development,12,2,Marketing,Healthcare Representative,5,22,7,3,11,8,22,1,18090,12,3,Yes,Travel_Frequently,1,4,3,1,3,4,0,No
E100217,53,Female,Divorced,Research & Development,3,1,Other,Manager,4,0,0,0,0,7,5,2,16625,15,0,Yes,Travel_Rarely,3,1,4,4,1,3,4,No
E100218,36,Female,Married,Research & Development,5,5,Other,Manufacturing Director,2,2,1,0,0,9,6,1,8331,14,0,No,Non-Travel,1,1,1,3,3,3,3,Yes
E100219,43,Female,Married,Sales,17,1,Human Resources,Sales Representative,4,1,0,0,0,1,14,1,19424,19,2,No,Travel_Rarely,1,2,2,3,4,3,4,No
E100220,20,Male,Married,Research & Development,26,2,Human Resources,Healthcare Representative,2,0,0,0,0,5,10,0,10432,22,1,No,Travel_Frequently,2,2,1,1,4,3,5,Yes
E100221,36,Female,Married,Sales,10,4,Human Resources,Sales Executive,2,12,8,5,6,2,13,0,10367,11,3,No,Travel_Rarely,1,2,4,4,1,3,1,No
E100222,37,Female,Married,Research & Development,10,2,Life Sciences,Research Scientist,1,30,15,0,28,2,35,1,9692,16,1,No,Travel_Rarely,2,2,4,1,3,3,1,No
E100223,49,Male,Single,Sales,11,3,Marketing,Sales Executive,2,0,0,0,0,4,0,1,9095,17,3,Yes,Travel_Frequently,1,3,3,1,3,3,1,No
E100224,24,Male,Married,Sales,17,3,Marketing,Manager,3,0,0,0,0,6,2,0,10824,25,2,No,Travel_Frequently,1,3,4,1,2,3,0,Yes
E100225,58,Female,Divorced,Sales,5,3,Human Resources,Manager,2,1,0,0,0,6,4,0,10590,22,1,No,Travel_Rarely,4,3,3,1,4,3,4,No
E100226,50,Male,Divorced,Research & Development,13,3,Technical Degree,Manufacturing Director,4,9,2,4,5,9,21,0,18491,16,3,No,Travel_Rarely,3,3,2,3,4,3,0,No
E100227,57,Female,Divorced,Sales,10,5,Life Sciences,Manager,2,1,0,0,0,0,3,1,8382,15,3,No,Travel_Rarely,1,4,1,2,2,3,1,No
E100228,56,Male,Married,Research & Development,9,4,Technical Degree,Manager,4,0,0,0,0,6,14,3,17298,22,2,No,Travel_Rarely,3,1,3,3,4,3,3,No
E100229,35,Male,Divorced,Research & Development,17,4,Medical,Laboratory Technician,4,0,0,0,0,6,12,1,14898,14,1,No,Travel_Frequently,3,1,3,4,3,3,3,No
E100230,57,Female,Married,Research & Development,1,2,Marketing,Manufacturing Director,3,2,1,0,0,5,7,0,11067,15,2,No,Travel_Rarely,4,4,2,2,3,3,5,No
E100231,18,Male,Married,Research & Development,4,1,Marketing,Manager,2,13,3,6,12,5,23,0,12116,19,1,No,Travel_Frequently,3,4,4,1,4,3,4,No
E100232,28,Male,Single,Research & Development,4,2,Technical Degree,Manager,2,1,0,0,0,1,4,1,9797,15,1,No,Travel_Rarely,3,3,3,3,2,4,5,No
E100233,45,Male,Married,Sales,18,2,Life Sciences,Sales Representative,5,2,1,0,1,2,15,0,20809,20,3,No,Travel_Rarely,1,2,4,2,1,3,6,Yes
E100234,42,Male,Single,Research & Development,9,2,Marketing,Research Scientist,5,0,0,0,0,2,0,0,16743,25,0,No,Non-Travel,4,1,3,1,1,4,3,No
E100235,40,Male,Married,Sales,25,2,Technical Degree,Sales Executive,1,3,0,1,2,2,7,0,6742,18,1,No,Travel_Rarely,3,4,4,3,1,3,1,No
E100236,48,Male,Divorced,Sales,29,4,Other,Manager,4,5,1,1,2,1,9,0,14200,17,1,No,Non-Travel,1,2,3,2,1,4,5,No
E100237,47,Female,Single,Research & Development,29,1,Other,Healthcare Representative,3,1,0,0,0,8,9,1,13611,14,2,Yes,Travel_Rarely,4,3,1,3,3,3,5,Yes
E100238,59,Male,Single,Research & Development,18,2,Life Sciences,Manufacturing Director,5,1,0,0,0,5,8,3,19775,20,1,Yes,Non-Travel,1,4,1,2,1,3,5,Yes
E100239,52,Female,Single,Research & Development,14,4,Technical Degree,Laboratory Technician,2,9,2,3,7,1,23,1,12203,15,1,No,Travel_Rarely,4,1,1,4,3,3,4,No
E100240,24,Male,Divorced,Research & Development,25,2,Other,Manager,1,0,0,0,0,2,7,0,7315,17,1,No,Travel_Rarely,4,1,3,3,3,3,6,Yes
E100241,33,Female,Married,Human Resources,15,3,Life Sciences,Human Resources,3,5,2,2,0,9,9,1,14565,16,1,Yes,Travel_Rarely,2,1,4,3,1,3,4,Yes
E100242,43,Male,Married,Sales,6,2,Human Resources,Manager,2,2,0,0,0,5,9,2,11419,23,1,No,Travel_Rarely,2,4,2,2,1,3,1,No
E100243,19,Female,Divorced,Sales,24,2,Life Sciences,Sales Executive,2,1,0,0,0,3,14,1,12091,13,0,No,Travel_Rarely,2,1,2,4,1,3,1,No
E100244,18,Male,Divorced,Sales,10,5,Medical,Sales Executive,4,5,3,1,2,6,14,1,18367,20,3,No,Travel_Rarely,3,3,2,3,4,3,1,No
E100245,29,Male,Married,Sales,29,3,Human Resources,Sales Representative,4,8,5,1,3,5,14,1,19305,25,1,Yes,Travel_Rarely,1,1,1,4,4,3,5,Yes
E100246,22,Male,Married,Research & Development,15,1,Technical Degree,Manager,5,4,3,0,2,5,4,0,21071,13,2,No,Travel_Rarely,4,3,1,4,2,3,1,No
E100247,54,Male,Married,Research & Development,29,2,Human Resources,Research Scientist,5,0,0,0,0,2,11,0,21173,12,2,No,Travel_Rarely,1,1,1,3,3,3,6,No
E100248,49,Male,Married,Sales,4,1,Human Resources,Sales Executive,2,3,1,1,1,7,9,0,8708,24,1,No,Travel_Frequently,3,3,4,1,1,4,4,No
E100249,26,Male,Single,Human Resources,18,3,Technical Degree,Manager,2,3,2,0,0,8,13,2,9044,13,1,No,Travel_Rarely,2,4,1,2,4,3,3,No
E100250,58,Female,Divorced,Research & Development,18,2,Technical Degree,Manager,5,3,2,1,2,5,10,1,21695,21,1,No,Travel_Rarely,2,3,4,3,2,4,1,No
E100251,52,Male,Married,Sales,25,5,Other,Sales Representative,5,5,1,2,4,1,7,0,19279,20,0,Yes,Non-Travel,1,4,4,4,3,3,2,Yes
E100252,36,Male,Single,Sales,17,4,Medical,Sales Representative,2,0,0,0,0,0,8,0,10790,23,3,No,Travel_Rarely,1,2,4,2,3,4,4,No
E100253,33,Female,Married,Sales,12,5,Technical Degree,Sales Executive,3,3,0,0,0,2,10,2,12553,11,2,No,Travel_Rarely,4,3,3,3,3,3,0,No
E100254,20,Female,Single,Sales,7,5,Marketing,Sales Executive,2,4,2,2,2,2,5,0,9208,23,0,Yes,Travel_Rarely,1,4,2,2,4,3,3,No
E100255,37,Male,Single,Sales,16,4,Marketing,Sales Representative,3,2,1,1,1,7,7,0,13717,19,0,No,Travel_Rarely,4,2,4,2,1,3,4,No
E100256,41,Male,Married,Research & Development,11,4,Medical,Healthcare Representative,3,5,2,0,3,4,8,1,14687,12,1,No,Travel_Rarely,4,1,2,4,1,3,1,No
E100257,50,Male,Single,Sales,14,4,Life Sciences,Sales Representative,2,1,0,0,0,0,3,1,8114,22,3,No,Travel_Rarely,2,2,4,1,3,3,5,No
E100258,41,Female,Married,Research & Development,3,2,Life Sciences,Manager,1,1,0,0,0,3,11,0,7781,23,1,Yes,Travel_Rarely,1,3,4,1,3,3,6,No
E100259,28,Female,Married,Human Resources,19,1,Marketing,Human Resources,5,16,4,6,13,6,21,1,22867,13,2,No,Travel_Rarely,2,2,1,2,2,3,2,No
E100260,25,Male,Single,Research & Development,18,1,Technical Degree,Laboratory Technician,4,2,0,0,0,4,11,1,15700,15,3,Yes,Travel_Frequently,4,1,2,4,2,3,0,No
E100261,53,Female,Divorced,Human Resources,10,4,Medical,Manager,2,2,0,0,0,9,14,0,10120,20,1,No,Travel_Rarely,2,2,4,4,3,3,3,No
E100262,55,Female,Single,Sales,6,5,Life Sciences,Sales Representative,3,4,1,1,0,5,18,1,12319,22,2,No,Travel_Rarely,2,3,2,3,2,4,1,Yes
E100263,57,Male,Single,Research & Development,13,3,Life Sciences,Research Scientist,2,17,14,9,8,9,25,0,10171,14,0,No,Travel_Frequently,4,3,1,2,4,3,4,No
E100264,37,Female,Single,Research & Development,10,4,Human Resources,Manager,5,20,17,5,13,3,21,1,20875,23,2,No,Non-Travel,3,4,4,3,3,3,4,No
E100265,52,Male,Single,Sales,18,5,Marketing,Sales Representative,3,4,3,1,2,1,13,0,12002,15,2,No,Travel_Rarely,3,1,1,4,2,3,3,No
E100266,42,Male,Single,Sales,26,5,Technical Degree,Sales Executive,4,0,0,0,0,8,9,1,14876,16,2,No,Non-Travel,1,1,4,2,3,3,2,No
E100267,52,Male,Married,Research & Development,20,2,Medical,Research Scientist,4,11,9,1,2,1,20,2,19541,15,3,No,Travel_Frequently,2,2,1,1,1,4,5,No
E100268,42,Male,Divorced,Research & Development,26,2,Life Sciences,Manager,4,4,2,0,3,1,8,0,16606,20,0,Yes,Non-Travel,1,1,1,1,4,3,6,No
E100269,46,Male,Single,Research & Development,16,1,Human Resources,Research Scientist,1,2,1,0,1,1,7,0,6802,11,3,No,Travel_Rarely,2,3,3,3,3,3,1,No
E100270,35,Female,Married,Research & Development,25,1,Marketing,Research Scientist,3,8,5,1,4,0,11,0,12161,16,0,No,Travel_Frequently,1,2,4,2,1,3,3,No
E100271,35,Male,Married,Research & Development,25,3,Marketing,Healthcare Representative,3,2,1,0,1,2,8,2,14347,19,1,No,Travel_Rarely,1,4,4,4,3,3,3,No
E100272,19,Male,Divorced,Sales,6,3,Medical,Sales Representative,1,0,0,0,0,5,1,2,6462,13,1,No,Travel_Rarely,4,2,4,3,1,3,4,Yes
E100273,52,Male,Married,Research & Development,13,3,Life Sciences,Manager,3,8,6,0,3,6,14,2,13876,25,2,No,Non-Travel,3,2,2,1,2,3,3,No
E100274,33,Female,Single,Sales,4,3,Medical,Manager,1,3,1,1,2,0,4,0,6944,12,2,No,Travel_Rarely,3,4,3,4,1,3,0,No
E100275,58,Male,Married,Sales,23,5,Medical,Manager,2,2,1,0,1,4,2,1,10085,16,3,Yes,Travel_Frequently,3,2,2,2,4,3,0,No
E100276,53,Male,Married,Human Resources,14,5,Other,Manager,5,1,0,0,0,4,11,1,21195,22,0,Yes,Travel_Rarely,4,1,4,1,4,3,1,No
E100277,50,Male,Divorced,Research & Development,1,1,Human Resources,Research Scientist,4,4,1,0,3,0,8,1,17401,24,0,No,Travel_Frequently,3,2,3,4,2,3,3,No
E100278,21,Male,Single,Research & Development,28,2,Marketing,Manufacturing Director,1,1,0,0,0,3,2,0,5236,13,0,No,Travel_Frequently,4,2,1,1,3,3,4,Yes
E100279,50,Female,Married,Research & Development,20,2,Other,Laboratory Technician,1,1,0,0,0,9,8,0,6202,14,2,No,Travel_Rarely,2,2,3,2,4,3,5,No
E100280,31,Female,Divorced,Research & Development,5,4,Technical Degree,Laboratory Technician,1,5,2,1,3,0,16,0,6629,16,2,No,Travel_Rarely,4,3,1,3,2,3,1,No
E100281,38,Male,Divorced,Sales,8,5,Marketing,Sales Representative,2,10,3,2,5,0,21,0,9736,22,0,No,Travel_Rarely,1,3,4,4,4,3,2,No
E100282,37,Female,Divorced,Sales,12,3,Marketing,Sales Representative,1,3,2,0,0,6,14,1,6623,23,2,No,Non-Travel,1,1,4,4,2,3,4,No
E100283,25,Female,Married,Sales,2,3,Human Resources,Sales Representative,5,7,4,1,5,6,14,0,22483,22,0,No,Travel_Rarely,2,4,1,2,4,3,2,No
E100284,24,Female,Married,Research & Development,12,4,Technical Degree,Manufacturing Director,5,7,4,3,1,2,7,0,17830,16,3,Yes,Travel_Frequently,2,3,3,1,2,4,1,Yes
E100285,20,Male,Married,Research & Development,5,2,Life Sciences,Manager,4,5,4,2,3,6,8,0,18553,22,1,No,Travel_Rarely,1,3,2,1,4,3,0,No
E100286,34,Male,Married,Research & Development,22,3,Technical Degree,Manufacturing Director,2,1,0,0,0,2,14,0,10888,12,0,No,Travel_Frequently,3,1,3,1,3,3,4,No
E100287,50,Male,Single,Research & Development,5,2,Life Sciences,Healthcare Representative,5,10,3,4,4,1,18,0,19031,23,2,No,Travel_Frequently,3,1,1,4,1,3,5,No
E100288,29,Female,Married,Human Resources,13,4,Technical Degree,Human Resources,3,2,0,0,0,9,6,1,12808,23,3,No,Travel_Frequently,3,4,1,4,4,3,4,Yes
E100289,39,Male,Married,Sales,9,2,Medical,Sales Executive,3,0,0,0,0,3,11,2,12289,13,2,No,Travel_Frequently,2,2,2,1,2,3,1,Yes
E100290,39,Male,Single,Sales,10,2,Technical Degree,Manager,3,1,0,0,0,9,11,1,15368,23,2,No,Travel_Rarely,1,2,2,4,3,4,4,No
E100291,47,Male,Divorced,Research & Development,1,2,Other,Laboratory Technician,1,7,2,1,6,2,16,0,8413,19,2,No,Travel_Frequently,4,4,2,3,4,3,4,No
E100292,55,Female,Married,Research & Development,3,3,Other,Manufacturing Director,1,0,0,0,0,6,12,0,6125,12,0,No,Travel_Rarely,2,4,1,2,2,3,1,Yes
E100293,55,Male,Divorced,Human Resources,18,1,Human Resources,Human Resources,3,0,0,0,0,0,5,0,14406,13,3,No,Travel_Rarely,1,4,4,2,1,3,6,No
E100294,25,Female,Single,Sales,12,5,Life Sciences,Sales Executive,4,5,3,0,3,5,7,0,17210,19,0,Yes,Travel_Rarely,3,1,3,4,2,4,3,No
E100295,44,Female,Single,Research & Development,29,2,Marketing,Healthcare Representative,4,11,2,0,8,1,15,0,14957,14,1,No,Travel_Rarely,3,2,2,3,4,3,1,No
E100296,44,Male,Married,Research & Development,3,2,Human Resources,Laboratory Technician,1,5,1,1,2,7,18,2,8262,25,0,No,Travel_Rarely,3,4,1,3,2,3,4,No
E100297,51,Female,Single,Sales,26,2,Other,Sales Executive,3,1,0,0,0,4,12,0,14136,11,1,No,Travel_Rarely,1,4,3,1,2,3,5,No
E100298,38,Male,Married,Research & Development,25,1,Other,Manufacturing Director,4,0,0,0,0,2,12,0,15327,21,3,No,Travel_Rarely,3,2,2,2,1,3,5,No
E100299,47,Female,Married,Research & Development,29,4,Life Sciences,Laboratory Technician,1,4,3,0,3,9,16,0,8210,23,3,No,Travel_Rarely,1,2,4,2,4,3,1,No
E100300,50,Male,Single,Human Resources,9,3,Other,Human Resources,3,0,0,0,0,6,12,1,11862,12,0,No,Travel_Rarely,2,1,3,2,4,4,4,Yes
E100301,45,Female,Married,Sales,26,1,Other,Manager,2,4,3,1,1,1,4,0,9350,25,0,No,Travel_Frequently,4,3,3,4,1,3,2,No
E100302,50,Female,Married,Research & Development,2,2,Life Sciences,Manufacturing Director,3,1,0,0,0,4,8,2,11139,13,2,No,Travel_Rarely,3,3,1,3,3,3,2,No
E100303,22,Female,Married,Research & Development,3,1,Other,Laboratory Technician,3,11,10,0,6,7,21,1,16675,19,1,No,Non-Travel,2,1,1,1,2,4,0,No
E100304,36,Female,Divorced,Research & Development,14,1,Marketing,Manager,5,3,0,0,1,0,17,0,22090,25,2,No,Travel_Frequently,2,1,1,4,2,4,6,No
E100305,21,Male,Divorced,Research & Development,4,1,Medical,Research Scientist,5,1,0,0,0,0,6,0,17252,19,2,No,Travel_Frequently,1,2,4,1,2,3,1,No
E100306,52,Female,Married,Research & Development,25,4,Human Resources,Manager,2,9,5,0,6,2,20,0,10763,21,3,No,Travel_Frequently,2,1,3,4,4,3,1,No
E100307,34,Female,Married,Research & Development,19,5,Marketing,Laboratory Technician,2,1,0,0,0,2,2,1,8209,25,0,No,Travel_Rarely,1,1,2,2,4,3,2,No
E100308,45,Male,Married,Research & Development,13,3,Marketing,Research Scientist,3,1,0,0,0,6,4,0,13586,16,3,No,Travel_Rarely,1,4,4,1,2,4,2,No
E100309,47,Male,Divorced,Research & Development,7,4,Medical,Research Scientist,4,8,3,2,7,5,11,0,14420,24,0,No,Travel_Rarely,2,1,2,3,4,3,2,Yes
E100310,46,Female,Married,Sales,12,4,Human Resources,Sales Executive,2,1,0,0,0,6,9,0,10999,21,3,No,Travel_Rarely,1,1,2,3,1,3,5,No
E100311,23,Female,Married,Research & Development,3,5,Marketing,Healthcare Representative,3,2,0,0,0,3,10,1,15064,16,3,No,Non-Travel,1,4,1,4,1,3,5,No
E100312,52,Female,Divorced,Sales,23,4,Other,Sales Representative,1,2,0,0,1,1,6,0,6760,13,3,No,Travel_Rarely,1,2,2,2,4,3,0,No
E100313,58,Male,Single,Research & Development,23,1,Medical,Healthcare Representative,5,0,0,0,0,1,11,1,18113,15,1,No,Travel_Frequently,2,2,2,4,2,3,0,No
E100314,54,Female,Divorced,Research & Development,9,1,Human Resources,Research Scientist,4,0,0,0,0,9,2,0,14887,25,3,No,Travel_Rarely,4,1,4,1,2,3,3,No
E100315,41,Male,Single,Research & Development,2,2,Technical Degree,Healthcare Representative,3,6,4,1,1,0,6,0,12732,21,1,No,Travel_Rarely,1,1,1,3,2,3,5,No
E100316,46,Female,Married,Research & Development,29,4,Life Sciences,Healthcare Representative,1,5,4,1,3,8,10,0,7116,14,3,Yes,Travel_Rarely,3,3,2,3,2,3,1,No
E100317,48,Male,Married,Human Resources,22,2,Other,Manager,5,1,0,0,0,6,8,0,20444,20,0,Yes,Travel_Rarely,2,4,2,3,4,3,0,No
E100318,52,Female,Divorced,Sales,9,3,Medical,Sales Representative,1,1,0,0,0,9,1,0,5914,20,1,No,Non-Travel,2,3,2,3,3,3,4,Yes
E100319,50,Female,Divorced,Research & Development,12,1,Life Sciences,Manufacturing Director,3,14,12,6,13,2,24,2,14311,22,0,No,Travel_Rarely,1,1,3,1,3,3,1,No
