EmployeeKey,EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,DistanceFromHome,Education,EducationField,BusinessTravel,Attrition,MonthlyIncome,PercentSalaryHike,StockOptionLevel,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,OverTime,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,ManagerChangesLast2Yrs,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,MonthlyIncome_was_missing,YearsSinceLastPromotion_was_missing,ManagerChangesLast2Yrs_was_missing
100116,E100116,54,Female,Single,Research & Development,Manager,12,1,Medical,Travel_Rarely,No,19118.0,19.0,0.0,4.0,1.0,1.0,4.0,3.0,4.0,No,5,17,5,3.0,2,1.0,9,29,4,0,0,0
100117,E100117,31,Male,Married,Research & Development,Manufacturing Director,7,5,Human Resources,Travel_Rarely,Yes,6831.0,14.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,No,1,1,0,0.0,0,0.0,9,7,2,0,0,0
100118,E100118,20,Male,Married,Research & Development,Laboratory Technician,17,4,Human Resources,Travel_Frequently,Yes,7862.0,23.0,0.0,3.0,1.0,1.0,3.0,4.0,1.0,No,1,2,1,0.0,1,1.0,3,10,4,0,0,0
100119,E100119,18,Male,Single,Research & Development,Healthcare Representative,26,5,Human Resources,Travel_Rarely,Yes,7129.0,24.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,No,1,5,3,0.0,1,1.0,8,11,4,0,0,0
100120,E100120,22,Male,Divorced,Research & Development,Research Scientist,1,2,Marketing,Travel_Frequently,No,16653.0,15.0,0.0,3.0,4.0,1.0,3.0,2.0,4.0,No,4,0,0,0.0,0,1.0,3,11,2,0,0,0
100121,E100121,43,Male,Married,Research & Development,Healthcare Representative,5,5,Medical,Travel_Frequently,Yes,10116.0,16.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,No,2,11,9,1.0,5,0.0,0,15,3,0,0,0
100122,E100122,31,Male,Single,Sales,Sales Representative,16,1,Technical Degree,Travel_Frequently,Yes,6952.0,14.0,0.0,3.0,3.0,3.0,2.0,4.0,4.0,Yes,1,3,0,0.0,2,4.0,4,15,5,0,0,0
100123,E100123,56,Female,Married,Research & Development,Research Scientist,15,5,Marketing,Travel_Frequently,Yes,16663.0,16.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,No,5,3,1,0.0,2,1.0,8,8,1,0,0,0
100124,E100124,44,Male,Married,Human Resources,Human Resources,2,1,Life Sciences,Travel_Rarely,Yes,18581.0,12.0,2.0,3.0,4.0,3.0,1.0,3.0,4.0,Yes,5,9,2,2.0,6,0.0,2,12,2,0,0,0
100125,E100125,26,Female,Single,Research & Development,Manager,9,2,Other,Travel_Rarely,No,21526.0,22.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,No,5,15,11,0.0,9,0.0,4,28,6,0,0,0
100126,E100126,32,Female,Single,Human Resources,Human Resources,7,5,Human Resources,Travel_Rarely,No,18242.0,23.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,No,5,2,1,1.0,1,1.0,2,13,4,0,0,0
100127,E100127,32,Female,Divorced,Sales,Manager,4,4,Medical,Travel_Rarely,No,11232.0,17.0,2.0,3.0,4.0,4.0,2.0,1.0,4.0,Yes,3,0,0,0.0,0,1.0,2,6,4,0,0,0
100128,E100128,43,Male,Married,Research & Development,Healthcare Representative,20,4,Other,Travel_Rarely,No,17322.0,13.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,No,4,8,4,3.0,4,1.0,0,8,1,0,0,0
100129,E100129,59,Male,Married,Research & Development,Manufacturing Director,18,4,Marketing,Travel_Rarely,No,10624.0,24.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,No,2,2,1,0.0,1,0.0,1,5,5,0,0,0
100130,E100130,30,Male,Married,Research & Development,Laboratory Technician,21,5,Life Sciences,Travel_Rarely,No,12102.0,20.0,0.0,3.0,2.0,4.0,4.0,3.0,4.0,No,2,13,8,3.0,6,1.0,1,15,6,0,0,0
100131,E100131,49,Male,Single,Research & Development,Manager,4,5,Marketing,Travel_Rarely,No,9132.0,14.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,No,1,14,12,1.0,6,0.0,8,26,0,0,0,0
100132,E100132,56,Unknown,Single,Research & Development,Manufacturing Director,28,5,Marketing,Travel_Frequently,Yes,10788.0,19.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,Yes,3,0,0,0.0,0,0.0,6,3,2,0,0,0
100133,E100133,49,Male,Married,Sales,Sales Executive,13,1,Technical Degree,Travel_Frequently,No,11473.0,25.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,No,2,15,10,1.0,5,0.0,7,15,3,0,0,0
100134,E100134,21,Unknown,Single,Research & Development,Healthcare Representative,1,2,Other,Travel_Rarely,No,14887.0,25.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,No,4,2,1,0.0,1,0.0,1,13,1,0,0,0
100135,E100135,47,Female,Single,Sales,Manager,28,4,Technical Degree,Non-Travel,No,21585.0,22.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,No,5,5,3,1.0,2,1.0,8,17,1,0,0,0
100136,E100136,54,Female,Divorced,Research & Development,Manager,24,1,Marketing,Travel_Rarely,No,6307.0,25.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,No,1,0,0,0.0,0,1.0,2,1,2,0,0,0
100137,E100137,40,Male,Divorced,Sales,Manager,3,4,Life Sciences,Travel_Rarely,No,19027.0,23.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,No,4,10,2,5.0,5,2.0,9,21,4,0,0,0
100138,E100138,56,Male,Divorced,Sales,Sales Executive,16,1,Medical,Travel_Frequently,No,12150.0,15.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,Yes,2,5,1,0.0,3,0.0,1,15,4,0,0,0
100139,E100139,32,Male,Divorced,Research & Development,Manufacturing Director,22,5,Medical,Travel_Rarely,No,15150.0,19.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,No,3,5,2,1.0,2,0.0,0,17,3,0,0,0
100140,E100140,60,Male,Single,Research & Development,Laboratory Technician,4,4,Other,Travel_Rarely,No,8442.0,20.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,No,1,11,7,1.0,7,2.0,8,19,2,0,0,0
100141,E100141,46,Male,Divorced,Research & Development,Healthcare Representative,25,5,Human Resources,Travel_Rarely,No,10158.0,23.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,No,2,3,0,0.0,1,0.0,7,17,1,0,0,0
100142,E100142,53,Male,Single,Research & Development,Manager,23,4,Human Resources,Travel_Rarely,No,7508.0,20.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,Yes,1,2,0,0.0,0,0.0,3,8,6,0,0,0
100143,E100143,30,Male,Divorced,Research & Development,Research Scientist,25,3,Medical,Travel_Rarely,No,10430.0,20.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,No,2,10,4,3.0,8,0.0,6,22,2,0,0,0
100144,E100144,49,Male,Divorced,Research & Development,Healthcare Representative,16,1,Marketing,Travel_Rarely,No,22227.0,22.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,No,5,6,3,1.0,1,0.0,2,11,0,0,0,0
100145,E100145,24,Male,Married,Research & Development,Manufacturing Director,26,3,Marketing,Travel_Frequently,No,13118.0,20.0,0.0,3.0,4.0,3.0,3.0,1.0,2.0,No,3,14,5,2.0,7,0.0,2,15,1,0,0,0
100146,E100146,39,Male,Divorced,Sales,Sales Representative,19,1,Technical Degree,Non-Travel,No,17941.0,16.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,No,5,14,3,6.0,3,0.0,3,14,3,0,0,0
100147,E100147,45,Male,Married,Research & Development,Laboratory Technician,1,2,Other,Travel_Rarely,Yes,10167.0,18.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,No,2,2,0,0.0,1,1.0,1,3,3,0,0,0
100148,E100148,19,Female,Single,Human Resources,Human Resources,5,4,Technical Degree,Travel_Rarely,No,13833.0,15.0,0.0,3.0,2.0,2.0,4.0,2.0,3.0,No,4,2,0,0.0,0,1.0,9,8,1,0,0,0
100149,E100149,59,Female,Married,Research & Development,Healthcare Representative,19,2,Human Resources,Travel_Rarely,No,20607.0,15.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,No,5,1,0,0.0,0,4.0,3,2,4,0,0,0
100150,E100150,23,Male,Married,Sales,Sales Representative,22,2,Medical,Travel_Frequently,No,14989.0,13.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,No,4,5,2,0.0,1,1.0,9,7,1,0,0,0
100151,E100151,45,Male,Single,Sales,Manager,24,1,Marketing,Travel_Rarely,No,11131.0,17.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,No,2,2,1,0.0,0,1.0,2,9,1,0,0,0
100152,E100152,45,Male,Married,Sales,Sales Executive,11,3,Medical,Travel_Frequently,Yes,14444.0,12.0,0.0,3.0,4.0,1.0,2.0,4.0,3.0,No,3,7,4,3.0,6,1.0,7,13,0,0,0,0
100153,E100153,37,Female,Divorced,Research & Development,Manager,13,5,Life Sciences,Travel_Frequently,No,17448.0,21.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,No,4,0,0,0.0,0,0.0,1,11,1,0,0,0
100154,E100154,47,Female,Single,Research & Development,Healthcare Representative,20,1,Medical,Travel_Frequently,Yes,9691.0,22.0,0.0,4.0,3.0,4.0,1.0,1.0,3.0,Yes,2,0,0,0.0,0,2.0,8,10,5,0,0,0
100155,E100155,28,Male,Divorced,Sales,Manager,5,5,Life Sciences,Travel_Rarely,Yes,14423.0,13.0,0.0,3.0,1.0,4.0,2.0,2.0,3.0,Yes,4,1,0,0.0,0,0.0,2,11,6,0,0,0
100156,E100156,45,Female,Divorced,Human Resources,Human Resources,21,2,Technical Degree,Travel_Rarely,No,22046.0,25.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,No,5,0,0,0.0,0,0.0,3,13,5,0,0,0
100157,E100157,42,Male,Divorced,Research & Development,Healthcare Representative,4,5,Unknown,Travel_Rarely,No,9535.0,12.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,No,2,4,1,1.0,2,0.0,9,14,2,0,0,0
100158,E100158,56,Male,Divorced,Research & Development,Laboratory Technician,4,3,Human Resources,Travel_Rarely,No,18714.0,25.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,Yes,5,0,0,0.0,0,0.0,9,8,2,0,0,0
100159,E100159,50,Female,Married,Research & Development,Manufacturing Director,4,1,Medical,Travel_Rarely,No,7231.0,23.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,No,1,0,0,0.0,0,0.0,2,11,6,0,0,0
100160,E100160,18,Female,Divorced,Sales,Sales Representative,4,3,Medical,Travel_Rarely,No,9210.0,18.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,No,2,0,0,0.0,0,1.0,2,3,3,0,0,0
100161,E100161,44,Female,Married,Research & Development,Manager,20,3,Life Sciences,Travel_Rarely,No,15335.0,14.0,0.0,3.0,4.0,1.0,4.0,3.0,2.0,No,4,7,6,1.0,2,0.0,7,13,4,0,0,0
100162,E100162,30,Female,Single,Research & Development,Research Scientist,21,1,Technical Degree,Travel_Frequently,No,5941.0,20.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,No,1,8,5,4.0,3,3.0,7,8,3,0,0,0
100163,E100163,58,Male,Married,Research & Development,Manager,18,3,Life Sciences,Travel_Rarely,No,17473.0,18.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,No,5,0,0,0.0,0,1.0,5,10,0,0,0,0
100164,E100164,20,Female,Married,Research & Development,Manager,18,4,Unknown,Non-Travel,No,22643.0,18.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,Yes,5,6,1,0.0,4,1.0,3,16,1,0,0,0
100165,E100165,56,Male,Single,Sales,Sales Executive,16,4,Life Sciences,Non-Travel,No,13459.0,18.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,No,4,2,0,0.0,1,0.0,0,3,6,0,0,0
100166,E100166,23,Female,Married,Human Resources,Manager,9,4,Technical Degree,Travel_Rarely,No,7475.0,18.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,No,1,1,0,0.0,0,0.0,3,7,3,0,0,0
100167,E100167,25,Male,Married,Sales,Sales Executive,18,5,Life Sciences,Non-Travel,No,12970.0,18.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,No,3,4,3,0.0,1,0.0,7,18,1,0,0,0
100168,E100168,44,Female,Single,Research & Development,Research Scientist,22,3,Technical Degree,Travel_Rarely,No,13617.0,22.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,No,4,0,0,0.0,0,1.0,5,1,3,0,0,0
100169,E100169,26,Male,Married,Human Resources,Human Resources,2,1,Other,Travel_Rarely,No,20400.0,19.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,Yes,5,7,6,3.0,6,1.0,1,12,1,0,0,0
100170,E100170,54,Female,Married,Sales,Sales Executive,21,1,Life Sciences,Travel_Rarely,No,9037.0,12.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,No,2,0,0,0.0,0,0.0,2,12,3,0,0,0
100171,E100171,50,Male,Married,Research & Development,Manufacturing Director,4,5,Medical,Travel_Rarely,Yes,8843.0,19.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,No,1,15,5,5.0,6,3.0,6,24,5,0,0,0
100172,E100172,59,Female,Single,Sales,Sales Representative,12,1,Human Resources,Non-Travel,No,14831.0,18.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,No,3,0,0,0.0,0,0.0,3,11,5,0,0,0
100173,E100173,41,Male,Single,Research & Development,Healthcare Representative,7,4,Other,Travel_Rarely,No,8937.0,21.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,Yes,2,4,3,1.0,1,0.0,3,12,5,0,0,0
100174,E100174,32,Male,Married,Research & Development,Manager,15,3,Other,Travel_Rarely,No,8959.0,20.0,0.0,3.0,2.0,2.0,4.0,4.0,2.0,No,1,11,9,2.0,7,0.0,4,21,6,0,0,0
100175,E100175,49,Male,Divorced,Research & Development,Laboratory Technician,7,1,Life Sciences,Travel_Rarely,Yes,15280.0,11.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,Yes,4,0,0,0.0,0,0.0,7,4,2,0,0,0
100176,E100176,49,Male,Single,Human Resources,Human Resources,29,1,Human Resources,Travel_Rarely,No,15029.0,24.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,No,4,3,1,1.0,1,1.0,6,12,6,0,0,0
100177,E100177,41,Female,Married,Research & Development,Research Scientist,22,2,Medical,Travel_Frequently,No,6012.0,15.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,No,1,2,1,0.0,1,0.0,8,8,6,0,0,0
100178,E100178,58,Male,Single,Research & Development,Healthcare Representative,26,2,Other,Travel_Frequently,Yes,15781.0,21.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,No,3,4,1,2.0,2,0.0,4,16,0,0,0,0
100179,E100179,29,Female,Married,Research & Development,Laboratory Technician,21,2,Medical,Travel_Rarely,No,5140.0,12.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,No,1,1,0,0.0,0,0.0,0,1,3,0,0,1
100180,E100180,56,Male,Divorced,Human Resources,Manager,17,3,Technical Degree,Travel_Rarely,No,10811.0,20.0,0.0,3.0,2.0,3.0,4.0,4.0,4.0,No,2,0,0,0.0,0,0.0,3,7,2,0,0,0
100181,E100181,19,Male,Married,Sales,Sales Representative,16,4,Human Resources,Travel_Rarely,No,10477.0,15.0,0.0,4.0,3.0,3.0,4.0,4.0,1.0,Yes,2,4,2,0.0,2,0.0,5,12,6,0,0,0
100182,E100182,20,Female,Single,Human Resources,Human Resources,28,4,Marketing,Travel_Frequently,No,14838.0,23.0,0.0,4.0,2.0,3.0,4.0,4.0,3.0,No,4,2,0,0.0,1,0.0,5,16,6,0,0,0
100183,E100183,54,Female,Married,Sales,Sales Executive,19,4,Technical Degree,Travel_Rarely,No,13611.0,25.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,No,1,4,2,1.0,1,3.0,8,16,4,1,0,0
100184,E100184,34,Male,Single,Research & Development,Manager,9,3,Human Resources,Non-Travel,No,17414.0,18.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,No,4,1,0,0.0,0,0.0,9,5,3,0,0,0
100185,E100185,19,Male,Married,Sales,Manager,14,3,Life Sciences,Travel_Frequently,Yes,13818.0,19.0,0.0,4.0,1.0,3.0,4.0,2.0,3.0,Yes,3,2,1,0.0,1,3.0,4,7,1,0,0,0
100186,E100186,19,Female,Married,Sales,Manager,17,2,Life Sciences,Travel_Rarely,Yes,10783.0,19.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,No,2,4,3,2.0,2,0.0,4,16,0,0,0,0
100187,E100187,45,Male,Single,Research & Development,Manager,5,1,Medical,Travel_Rarely,No,22359.0,11.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,No,5,4,2,0.0,1,2.0,5,14,2,0,0,0
100188,E100188,40,Female,Single,Research & Development,Laboratory Technician,2,5,Other,Travel_Rarely,Yes,17350.0,17.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,No,5,2,1,0.0,1,0.0,5,9,2,0,0,0
100189,E100189,54,Female,Married,Research & Development,Manufacturing Director,20,5,Marketing,Non-Travel,No,6940.0,22.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,No,1,1,0,0.0,0,0.0,2,4,0,0,0,0
100190,E100190,49,Unknown,Divorced,Sales,Manager,16,1,Life Sciences,Travel_Frequently,No,6557.0,21.0,0.0,4.0,4.0,2.0,4.0,2.0,3.0,No,1,1,0,0.0,0,0.0,5,2,3,0,0,0
100191,E100191,50,Male,Divorced,Research & Development,Manager,14,2,Human Resources,Travel_Rarely,No,21440.0,18.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,No,5,0,0,0.0,0,0.0,7,14,1,0,0,0
100192,E100192,18,Female,Single,Human Resources,Human Resources,14,1,Other,Travel_Rarely,Yes,7558.0,20.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,Yes,1,1,0,0.0,0,0.0,5,10,4,0,0,0
100193,E100193,36,Male,Married,Research & Development,Laboratory Technician,27,1,Other,Travel_Rarely,No,9989.0,13.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,No,2,1,0,0.0,0,1.0,4,8,3,0,0,0
100194,E100194,19,Male,Married,Sales,Sales Executive,1,5,Unknown,Travel_Rarely,No,13493.0,23.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,No,3,5,2,2.0,3,0.0,2,6,0,0,0,0
100195,E100195,43,Male,Married,Research & Development,Research Scientist,3,2,Unknown,Travel_Rarely,No,13297.0,16.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,No,3,4,3,0.0,0,0.0,0,8,3,0,0,0
100196,E100196,49,Male,Married,Sales,Sales Representative,26,3,Life Sciences,Travel_Rarely,No,16473.0,21.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,No,4,2,0,0.0,1,0.0,4,16,6,0,0,0
100197,E100197,23,Female,Divorced,Research & Development,Laboratory Technician,7,5,Human Resources,Travel_Rarely,No,13611.0,13.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,No,2,1,0,0.0,0,1.0,5,13,3,1,0,0
100198,E100198,49,Female,Divorced,Research & Development,Healthcare Representative,26,3,Human Resources,Travel_Rarely,No,5952.0,19.0,0.0,4.0,2.0,3.0,1.0,4.0,3.0,No,1,1,0,0.0,0,0.0,5,6,0,0,0,0
100199,E100199,21,Female,Married,Research & Development,Healthcare Representative,15,2,Medical,Travel_Rarely,No,6422.0,23.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,No,1,3,2,0.0,0,2.0,5,7,0,0,0,0
100200,E100200,28,Male,Married,Research & Development,Laboratory Technician,19,1,Marketing,Travel_Rarely,No,16199.0,13.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,No,4,12,9,6.0,4,1.0,2,17,4,0,0,0
100201,E100201,34,Male,Divorced,Research & Development,Healthcare Representative,20,4,Medical,Travel_Rarely,No,14633.0,12.0,0.0,3.0,1.0,1.0,3.0,4.0,4.0,Yes,4,5,1,2.0,3,1.0,3,10,0,0,0,0
100202,E100202,55,Male,Single,Research & Development,Laboratory Technician,2,4,Unknown,Travel_Rarely,No,6304.0,19.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,No,1,6,4,0.0,3,0.0,2,8,0,0,0,1
100203,E100203,41,Female,Married,Research & Development,Research Scientist,19,2,Human Resources,Travel_Rarely,No,8689.0,25.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,Yes,1,8,3,0.0,6,0.0,1,18,0,0,0,0
100204,E100204,22,Male,Married,Research & Development,Laboratory Technician,9,4,Other,Travel_Rarely,Yes,9971.0,21.0,0.0,3.0,3.0,2.0,4.0,1.0,2.0,Yes,2,2,1,0.0,0,0.0,7,12,6,0,0,0
100205,E100205,51,Unknown,Married,Research & Development,Manager,19,3,Marketing,Travel_Rarely,No,16696.0,23.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,No,4,0,0,0.0,0,0.0,6,2,6,0,0,0
100206,E100206,23,Male,Single,Research & Development,Manager,27,4,Human Resources,Travel_Rarely,Yes,9332.0,24.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,No,2,4,3,1.0,1,1.0,7,12,6,0,0,0
100207,E100207,39,Unknown,Single,Research & Development,Manufacturing Director,5,2,Human Resources,Travel_Rarely,No,5922.0,18.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,No,1,1,0,0.0,0,0.0,5,3,2,0,0,0
100208,E100208,28,Female,Divorced,Human Resources,Manager,18,2,Medical,Travel_Rarely,No,16999.0,18.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,No,5,4,1,1.0,2,0.0,6,6,0,0,0,0
100209,E100209,33,Male,Single,Research & Development,Healthcare Representative,16,3,Medical,Travel_Rarely,No,18206.0,12.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,Yes,5,6,1,2.0,1,0.0,0,16,0,0,0,0
100210,E100210,50,Female,Married,Research & Development,Laboratory Technician,4,4,Other,Travel_Rarely,No,8385.0,16.0,2.0,3.0,1.0,2.0,4.0,4.0,4.0,Yes,1,7,3,0.0,4,2.0,9,20,0,0,0,0
100211,E100211,26,Female,Single,Sales,Sales Representative,12,4,Technical Degree,Travel_Rarely,No,16041.0,23.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,Yes,4,1,0,0.0,0,2.0,4,2,4,0,0,0
100212,E100212,23,Male,Single,Research & Development,Healthcare Representative,29,1,Life Sciences,Travel_Rarely,No,17896.0,23.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,No,5,3,2,0.0,1,0.0,3,9,6,0,0,0
100213,E100213,33,Male,Single,Research & Development,Manager,7,5,Technical Degree,Travel_Frequently,No,16730.0,15.0,2.0,4.0,2.0,4.0,1.0,1.0,3.0,Yes,4,4,1,0.0,2,0.0,9,13,3,0,0,1
100214,E100214,46,Male,Single,Sales,Sales Executive,14,2,Technical Degree,Travel_Frequently,No,22778.0,24.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,No,5,8,6,2.0,1,4.0,2,17,6,0,0,0
100215,E100215,20,Female,Divorced,Sales,Sales Representative,23,1,Other,Travel_Rarely,No,14887.0,22.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,No,4,7,1,4.0,6,0.0,1,10,0,0,0,0
100216,E100216,37,Male,Single,Research & Development,Healthcare Representative,12,2,Marketing,Travel_Frequently,No,13611.0,,,,,,,,,,5,22,7,3.0,11,1.0,8,22,0,1,0,0
100217,E100217,53,Female,Divorced,Research & Development,Manager,3,1,Other,Travel_Rarely,No,16625.0,15.0,0.0,3.0,1.0,3.0,4.0,1.0,4.0,Yes,4,0,0,0.0,0,2.0,7,5,4,0,0,0
100218,E100218,36,Female,Married,Research & Development,Manufacturing Director,5,5,Other,Non-Travel,Yes,8331.0,14.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,No,2,2,1,0.0,0,1.0,9,6,3,0,0,0
100219,E100219,43,Female,Married,Sales,Sales Representative,17,1,Human Resources,Travel_Rarely,No,19424.0,19.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,No,4,1,0,0.0,0,1.0,1,14,4,0,0,0
100220,E100220,20,Male,Married,Research & Development,Healthcare Representative,26,2,Human Resources,Travel_Frequently,Yes,10432.0,22.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,No,2,0,0,0.0,0,0.0,5,10,5,0,0,0
100221,E100221,36,Female,Married,Sales,Sales Executive,10,4,Human Resources,Travel_Rarely,No,10367.0,11.0,3.0,3.0,2.0,1.0,4.0,1.0,4.0,No,2,12,8,5.0,6,0.0,2,13,1,0,0,0
100222,E100222,37,Female,Married,Research & Development,Research Scientist,10,2,Life Sciences,Travel_Rarely,No,9692.0,16.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,No,1,30,15,0.0,28,1.0,2,35,1,0,0,0
100223,E100223,49,Male,Single,Sales,Sales Executive,11,3,Marketing,Travel_Frequently,No,9095.0,17.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,Yes,2,0,0,0.0,0,1.0,4,0,1,0,0,0
100224,E100224,24,Male,Married,Sales,Manager,17,3,Marketing,Travel_Frequently,Yes,10824.0,25.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,No,3,0,0,0.0,0,0.0,6,2,0,0,0,0
100225,E100225,58,Female,Divorced,Sales,Manager,5,3,Human Resources,Travel_Rarely,No,10590.0,22.0,1.0,3.0,3.0,4.0,1.0,4.0,3.0,No,2,1,0,0.0,0,0.0,6,4,4,0,0,0
100226,E100226,50,Male,Divorced,Research & Development,Manufacturing Director,13,3,Technical Degree,Travel_Rarely,No,18491.0,16.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,No,4,9,2,4.0,5,0.0,9,21,0,0,0,0
100227,E100227,57,Female,Divorced,Sales,Manager,10,5,Life Sciences,Travel_Rarely,No,8382.0,15.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,No,2,1,0,0.0,0,1.0,0,3,1,0,0,0
100228,E100228,56,Male,Married,Research & Development,Manager,9,4,Technical Degree,Travel_Rarely,No,17298.0,22.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,No,4,0,0,0.0,0,3.0,6,14,3,0,0,0
100229,E100229,35,Male,Divorced,Research & Development,Laboratory Technician,17,4,Medical,Travel_Frequently,No,14898.0,14.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,No,4,0,0,0.0,0,1.0,6,12,3,0,0,0
100230,E100230,57,Female,Married,Research & Development,Manufacturing Director,1,2,Marketing,Travel_Rarely,No,11067.0,15.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,No,3,2,1,0.0,0,0.0,5,7,5,0,0,0
100231,E100231,18,Male,Married,Research & Development,Manager,4,1,Marketing,Travel_Frequently,No,12116.0,19.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,No,2,13,3,6.0,12,0.0,5,23,4,0,0,0
100232,E100232,28,Male,Single,Research & Development,Manager,4,2,Technical Degree,Travel_Rarely,No,9797.0,15.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,No,2,1,0,0.0,0,1.0,1,4,5,0,0,0
100233,E100233,45,Male,Married,Sales,Sales Representative,18,2,Life Sciences,Travel_Rarely,Yes,20809.0,20.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,No,5,2,1,0.0,1,0.0,2,15,6,0,0,0
